N,q,N2_func,mobile,n,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
800,0.01,5,False,9.0,0.0,22_2_7,800,800,5,5,-0.1923431810075244,22,1.0,0.0
900,0.01,5,False,4.0,0.0,22_2_8,900,900,14,8,-0.647534126499755,22,1.0,0.0
1000,0.01,5,False,8.0,0.0,22_2_9,1000,1000,8,10,-0.30081290269175054,22,1.0,0.0
100,0.01,5,False,0.0,0.0,22_3_0,100,100,0,0,-2.307464105669391,22,0.0,0.0
200,0.01,5,False,2.0,0.0,22_3_1,200,200,4,2,-0.4727750829954265,22,1.0,0.0
300,0.01,5,False,0.0,0.0,22_3_2,300,300,2,3,-2.17680365927884,22,0.0,0.0
400,0.01,5,False,5.0,0.0,22_3_3,400,400,3,2,-0.20423269581511805,22,1.0,0.0
500,0.01,5,False,5.0,0.0,22_3_4,500,500,5,5,-0.3005959181846627,22,1.0,0.0
600,0.01,5,False,5.0,0.0,22_3_5,600,600,5,5,-0.3006682343086993,22,1.0,0.0
700,0.01,5,False,9.0,0.0,22_3_6,700,700,9,6,-0.3007198960564468,22,1.0,0.0
800,0.01,5,False,11.0,0.0,22_3_7,800,800,7,7,-0.21440582134224798,22,1.0,0.0
900,0.01,5,False,11.0,0.0,22_3_8,900,900,8,8,-0.2377173295866048,22,1.0,0.0
1000,0.01,5,False,16.0,0.0,22_3_9,1000,1000,10,16,-0.21203828019454057,22,1.0,0.0
100,0.01,5,False,0.0,0.0,22_4_0,100,100,0,0,-2.307464105669391,22,0.0,0.0
200,0.01,5,False,1.0,0.0,22_4_1,200,200,1,1,-0.29994561437176176,22,1.0,0.0
300,0.01,5,False,2.0,0.0,22_4_2,300,300,7,7,-0.6381297177599038,22,1.0,0.0
400,0.01,5,False,1.0,0.0,22_4_3,400,400,10,0,-1.0359486370564013,22,1.0,0.0
500,0.01,5,False,5.0,0.0,22_4_4,500,500,4,7,-0.25553737801952453,22,1.0,0.0
600,0.01,5,False,8.0,0.0,22_4_5,600,600,8,8,-0.30066823430870115,22,1.0,0.0
700,0.01,5,False,6.0,0.0,22_4_6,700,700,6,5,-0.3007198960564439,22,1.0,0.0
800,0.01,5,False,9.0,0.0,22_4_7,800,800,6,3,-0.22194197937601642,22,1.0,0.0
900,0.01,5,False,9.0,0.0,22_4_8,900,900,10,14,-0.3238645596893527,22,1.0,0.0
1000,0.01,5,False,16.0,0.0,22_4_9,1000,1000,7,11,-0.12391353017476761,22,1.0,0.0
100,0.01,5,True,7.0,5.0,23_0_0,100,100,2,1,-0.026175297883138916,23,1.0,0.0
200,0.01,5,True,14.0,10.0,23_0_1,200,200,3,0,0.7704712017751348,23,1.0,0.0
300,0.01,5,True,16.0,15.0,23_0_2,300,300,3,2,1.140762532813194,23,1.0,0.0
400,0.01,5,True,25.0,20.0,23_0_3,400,400,4,5,2.5640760123614603,23,1.0,0.0
500,0.01,5,True,30.0,25.0,23_0_4,500,500,11,4,0.8461028452669979,23,1.0,0.0
600,0.01,5,True,35.0,30.0,23_0_5,600,600,4,7,4.930771840033555,23,1.0,0.0
700,0.01,5,True,39.0,35.0,23_0_6,700,700,5,3,5.241557187328987,23,1.0,0.0
800,0.01,5,True,50.0,40.0,23_0_7,800,800,8,8,6.081994887972522,23,1.0,0.0
900,0.01,5,True,54.0,45.0,23_0_8,900,900,9,14,6.439852759355923,23,1.0,0.0
1000,0.01,5,True,60.0,50.0,23_0_9,1000,1000,12,16,6.254115660635587,23,1.0,0.0
100,0.01,5,True,6.0,5.0,23_1_0,100,100,1,0,0.21032329874025102,23,1.0,0.0
200,0.01,5,True,10.0,10.0,23_1_1,200,200,0,1,2.0080649481104085,23,1.0,0.0
300,0.01,5,True,21.0,15.0,23_1_2,300,300,5,2,1.2623786285444578,23,1.0,0.0
400,0.01,5,True,27.0,20.0,23_1_3,400,400,1,5,5.431639981875221,23,1.0,0.0
500,0.01,5,True,36.0,25.0,23_1_4,500,500,2,5,6.8807191990723195,23,1.0,0.0
600,0.01,5,True,37.0,30.0,23_1_5,600,600,5,4,4.776935591919906,23,1.0,0.0
700,0.01,5,True,43.0,35.0,23_1_6,700,700,5,12,6.236258699664189,23,1.0,0.0
800,0.01,5,True,48.0,40.0,23_1_7,800,800,10,7,4.5973215032478505,23,1.0,0.0
900,0.01,5,True,53.0,45.0,23_1_8,900,900,7,5,7.3891442822341205,23,1.0,0.0
1000,0.01,5,True,55.0,50.0,23_1_9,1000,1000,9,10,6.65550881297531,23,1.0,0.0
100,0.01,5,True,6.0,5.0,23_2_0,100,100,1,0,0.21032329874025102,23,1.0,0.0
200,0.01,5,True,13.0,10.0,23_2_1,200,200,4,2,0.2203011200479875,23,1.0,0.0
300,0.01,5,True,18.0,15.0,23_2_2,300,300,0,3,4.21427960176982,23,1.0,0.0
400,0.01,5,True,23.0,20.0,23_2_3,400,400,2,9,3.3860134987779706,23,1.0,0.0
500,0.01,5,True,26.0,25.0,23_2_4,500,500,6,2,1.7948770350380567,23,1.0,0.0
600,0.01,5,True,39.0,30.0,23_2_5,600,600,9,4,3.1683681005735047,23,1.0,0.0
700,0.01,5,True,43.0,35.0,23_2_6,700,700,4,6,6.974411553188949,23,1.0,0.0
800,0.01,5,True,41.0,40.0,23_2_7,800,800,10,10,3.113981726256534,23,1.0,0.0
900,0.01,5,True,53.0,45.0,23_2_8,900,900,13,12,4.328197691031682,23,1.0,0.0
1000,0.01,5,True,57.0,50.0,23_2_9,1000,1000,16,15,3.9569045040141444,23,1.0,0.0
100,0.01,5,True,7.0,5.0,23_3_0,100,100,2,1,-0.026175297883138916,23,1.0,0.0
200,0.01,5,True,11.0,10.0,23_3_1,200,200,6,3,-0.19001794202156663,23,1.0,0.0
300,0.01,5,True,18.0,15.0,23_3_2,300,300,3,5,1.5570387158325434,23,1.0,0.0
400,0.01,5,True,21.0,20.0,23_3_3,400,400,3,8,2.2089527966779965,23,1.0,0.0
500,0.01,5,True,31.0,25.0,23_3_4,500,500,6,7,2.8426801142099656,23,1.0,0.0
600,0.01,5,True,37.0,30.0,23_3_5,600,600,4,9,5.437560454585343,23,1.0,0.0
700,0.01,5,True,38.0,35.0,23_3_6,700,700,4,11,5.661548995133262,23,1.0,0.0
800,0.01,5,True,50.0,40.0,23_3_7,800,800,9,10,5.537765972664551,23,1.0,0.0
900,0.01,5,True,56.0,45.0,23_3_8,900,900,4,12,10.412627934547917,23,1.0,0.0
1000,0.01,5,True,62.0,50.0,23_3_9,1000,1000,8,12,8.971265588133324,23,1.0,0.0
100,0.01,5,True,6.0,5.0,23_4_0,100,100,2,1,-0.12573958406721636,23,1.0,0.0
200,0.01,5,True,13.0,10.0,23_4_1,200,200,6,4,-0.1667750705297476,23,1.0,0.0
300,0.01,5,True,17.0,15.0,23_4_2,300,300,4,3,0.8930609831467751,23,1.0,0.0
400,0.01,5,True,22.0,20.0,23_4_3,400,400,3,0,2.460251304007579,23,1.0,0.0
500,0.01,5,True,31.0,25.0,23_4_4,500,500,3,2,4.6669237608808345,23,1.0,0.0
600,0.01,5,True,37.0,30.0,23_4_5,600,600,11,8,2.0084078455816647,23,1.0,0.0
700,0.01,5,True,43.0,35.0,23_4_6,700,700,5,11,6.238103554057888,23,1.0,0.0
800,0.01,5,True,54.0,40.0,23_4_7,800,800,7,6,7.674878879348096,23,1.0,0.0
900,0.01,5,True,55.0,45.0,23_4_8,900,900,6,11,8.565787576522423,23,1.0,0.0
1000,0.01,5,True,60.0,50.0,23_4_9,1000,1000,8,9,8.471517239365971,23,1.0,0.0
100,0.01,5,False,0.0,0.0,24_0_0,100,100,0,0,-2.307464105669391,24,0.0,0.0
200,0.01,5,False,1.0,0.0,24_0_1,200,200,2,2,-0.4727996396502805,24,1.0,0.0
300,0.01,5,False,4.0,0.0,24_0_2,300,300,0,0,0.5095279025176508,24,1.0,1.0
400,0.01,5,False,3.0,0.0,24_0_3,400,400,3,4,-0.30048746657168646,24,1.0,0.0
500,0.01,5,False,6.0,0.0,24_0_4,500,500,4,6,-0.2224353823126064,24,1.0,0.0
600,0.01,5,False,7.0,0.0,24_0_5,600,600,10,5,-0.38404926949989865,24,1.0,0.0
700,0.01,5,False,5.0,0.0,24_0_6,700,700,7,7,-0.3789038852553227,24,1.0,0.0
800,0.01,5,False,12.0,0.0,24_0_7,800,800,7,8,-0.20032976454256407,24,1.0,0.0
900,0.01,5,False,5.0,0.0,24_0_8,900,900,7,4,-0.3794855934084917,24,1.0,0.0
1000,0.01,5,False,7.0,0.0,24_0_9,1000,1000,11,11,-0.4084604215924807,24,1.0,0.0
100,0.01,5,False,2.0,0.0,24_1_0,100,100,0,2,0.1185014098712832,24,1.0,0.0
200,0.01,5,False,3.0,0.0,24_1_1,200,200,1,2,-0.1260314928306684,24,1.0,0.0
300,0.01,5,False,1.0,0.0,24_1_2,300,300,4,3,-0.6896319201844802,24,1.0,0.0
400,0.01,5,False,1.0,0.0,24_1_3,400,400,7,2,-0.8928356381330033,24,1.0,0.0
500,0.01,5,False,7.0,0.0,24_1_4,500,500,3,7,-0.15646990045462575,24,1.0,0.0
600,0.01,5,False,7.0,0.0,24_1_5,600,600,3,8,-0.1564149064311626,24,1.0,0.0
700,0.01,5,False,6.0,0.0,24_1_6,700,700,7,11,-0.3348579992334065,24,1.0,0.0
800,0.01,5,False,12.0,0.0,24_1_7,800,800,7,5,-0.199986574067857,24,1.0,0.0
900,0.01,5,False,9.0,0.0,24_1_8,900,900,9,8,-0.3007887879477553,24,1.0,0.0
1000,0.01,5,False,11.0,0.0,24_1_9,1000,1000,12,11,-0.3198789582450373,24,1.0,0.0
100,0.01,5,False,1.0,0.0,24_2_0,100,100,2,1,-0.47065393484813345,24,1.0,0.0
200,0.01,5,False,3.0,0.0,24_2_1,200,200,5,1,-0.42342424174465126,24,1.0,0.0
300,0.01,5,False,3.0,0.0,24_2_2,300,300,6,2,-0.4742135951142475,24,1.0,0.0
400,0.01,5,False,4.0,0.0,24_2_3,400,400,5,8,-0.35041252037927456,24,1.0,0.0
500,0.01,5,False,4.0,0.0,24_2_4,500,500,4,11,-0.300595918184662,24,1.0,0.0
600,0.01,5,False,8.0,0.0,24_2_5,600,600,12,7,-0.39611342671877614,24,1.0,0.0
700,0.01,5,False,8.0,0.0,24_2_6,700,700,5,6,-0.2113636327501323,24,1.0,0.0
800,0.01,5,False,11.0,0.0,24_2_7,800,800,8,3,-0.23738859058474696,24,1.0,0.0
900,0.01,5,False,11.0,0.0,24_2_8,900,900,10,6,-0.2807404359495643,24,1.0,0.0
1000,0.01,5,False,7.0,0.0,24_2_9,1000,1000,10,9,-0.3841980614311154,24,1.0,0.0
100,0.01,5,False,0.0,0.0,24_3_0,100,100,1,0,-2.305287186415117,24,0.0,0.0
200,0.01,5,False,2.0,0.0,24_3_1,200,200,5,2,-0.5380877617960885,24,1.0,0.0
300,0.01,5,False,5.0,0.0,24_3_2,300,300,5,3,-0.3003067740448851,24,1.0,0.0
400,0.01,5,False,1.0,0.0,24_3_3,400,400,4,3,-0.6919531992746413,24,1.0,0.0
500,0.01,5,False,2.0,0.0,24_3_4,500,500,6,4,-0.5972871328478369,24,1.0,0.0
600,0.01,5,False,8.0,0.0,24_3_5,600,600,6,7,-0.24340683675147345,24,1.0,0.0
700,0.01,5,False,8.0,0.0,24_3_6,700,700,10,9,-0.3510897356774566,24,1.0,0.0
800,0.01,5,False,7.0,0.0,24_3_7,800,800,6,7,-0.26888604665480087,24,1.0,0.0
900,0.01,5,False,8.0,0.0,24_3_8,900,900,6,5,-0.24316093379574436,24,1.0,0.0
1000,0.01,5,False,12.0,0.0,24_3_9,1000,1000,12,11,-0.300812902691752,24,1.0,0.0
100,0.01,5,False,0.0,0.0,24_4_0,100,100,3,1,-1.999870340503022,24,0.0,0.0
200,0.01,5,False,1.0,0.0,24_4_1,200,200,1,1,-0.29994561437176176,24,1.0,0.0
300,0.01,5,False,0.0,0.0,24_4_2,300,300,2,6,-1.9337656105925454,24,0.0,0.0
400,0.01,5,False,2.0,0.0,24_4_3,400,400,2,8,-0.3004874665716879,24,1.0,0.0
500,0.01,5,False,7.0,0.0,24_4_4,500,500,9,6,-0.3577095583155452,24,1.0,0.0
600,0.01,5,False,9.0,0.0,24_4_5,600,600,8,7,-0.2761700108188427,24,1.0,0.0
700,0.01,5,False,6.0,0.0,24_4_6,700,700,1,8,0.18050505870468206,24,1.0,0.0
800,0.01,5,False,5.0,0.0,24_4_7,800,800,10,8,-0.47439696996020314,24,1.0,0.0
900,0.01,5,False,13.0,0.0,24_4_8,900,900,6,9,-0.16588114093211598,24,1.0,0.0
1000,0.01,5,False,14.0,0.0,24_4_9,1000,1000,10,7,-0.23436776488311642,24,1.0,0.0
100,0.01,5,True,6.0,5.0,25_0_0,100,100,0,2,0.968411668010902,25,1.0,0.0
200,0.01,5,True,12.0,10.0,25_0_1,200,200,0,1,2.5590989023288326,25,1.0,0.0
300,0.01,5,True,15.0,15.0,25_0_2,300,300,1,4,2.1902351321809537,25,1.0,0.0
400,0.01,5,True,26.0,20.0,25_0_3,400,400,3,6,3.4217142621416916,25,1.0,0.0
500,0.01,5,True,35.0,25.0,25_0_4,500,500,4,4,4.973215902665351,25,1.0,0.0
600,0.01,5,True,32.0,30.0,25_0_5,600,600,8,3,2.1556023991638766,25,1.0,0.0
700,0.01,5,True,42.0,35.0,25_0_6,700,700,7,10,4.77079428620928,25,1.0,0.0
800,0.01,5,True,49.0,40.0,25_0_7,800,800,10,12,4.812834542368358,25,1.0,0.0
900,0.01,5,True,58.0,45.0,25_0_8,900,900,9,9,7.404843705170107,25,1.0,0.0
1000,0.01,5,True,62.0,50.0,25_0_9,1000,1000,19,10,3.8728676318187882,25,1.0,0.0
100,0.01,5,True,5.0,5.0,25_1_0,100,100,2,1,-0.14661740550182095,25,1.0,0.0
200,0.01,5,True,13.0,10.0,25_1_1,200,200,1,4,1.7133181315613528,25,1.0,0.0
300,0.01,5,True,18.0,15.0,25_1_2,300,300,5,5,0.6963948742751596,25,1.0,0.0
400,0.01,5,True,25.0,20.0,25_1_3,400,400,3,3,3.1777773707097583,25,1.0,0.0
500,0.01,5,True,33.0,25.0,25_1_4,500,500,2,6,6.040770202030133,25,1.0,0.0
600,0.01,5,True,37.0,30.0,25_1_5,600,600,4,4,5.445610765442594,25,1.0,0.0
700,0.01,5,True,40.0,35.0,25_1_6,700,700,6,4,4.869292516630989,25,1.0,0.0
800,0.01,5,True,50.0,40.0,25_1_7,800,800,8,8,6.081994887972522,25,1.0,0.0
900,0.01,5,True,49.0,45.0,25_1_8,900,900,13,9,3.522878140480192,25,1.0,0.0
1000,0.01,5,True,62.0,50.0,25_1_9,1000,1000,9,8,8.35192796755073,25,1.0,0.0
100,0.01,5,True,5.0,5.0,25_2_0,100,100,4,4,-0.25534139312218934,25,1.0,0.0
200,0.01,5,True,11.0,10.0,25_2_1,200,200,6,1,-0.18899369351219655,25,1.0,0.0
300,0.01,5,True,16.0,15.0,25_2_2,300,300,3,1,1.143598050771406,25,1.0,0.0
400,0.01,5,True,28.0,20.0,25_2_3,400,400,1,2,5.726311244105766,25,1.0,0.0
500,0.01,5,True,30.0,25.0,25_2_4,500,500,7,5,2.1779868342678053,25,1.0,0.0
600,0.01,5,True,37.0,30.0,25_2_5,600,600,7,7,3.6549942244146525,25,1.0,0.0
700,0.01,5,True,41.0,35.0,25_2_6,700,700,10,6,3.136789021681782,25,1.0,0.0
800,0.01,5,True,44.0,40.0,25_2_7,800,800,10,8,3.7357516697861493,25,1.0,0.0
900,0.01,5,True,56.0,45.0,25_2_8,900,900,8,7,7.510142978484365,25,1.0,0.0
1000,0.01,5,True,57.0,50.0,25_2_9,1000,1000,10,11,6.5826146109949,25,1.0,0.0
100,0.01,5,True,5.0,5.0,25_3_0,100,100,0,0,0.7493167477221013,25,1.0,1.0
200,0.01,5,True,12.0,10.0,25_3_1,200,200,0,1,2.5590989023288326,25,1.0,0.0
300,0.01,5,True,16.0,15.0,25_3_2,300,300,3,3,1.1378810228564982,25,1.0,0.0
400,0.01,5,True,23.0,20.0,25_3_3,400,400,5,5,1.6304367525266696,25,1.0,0.0
500,0.01,5,True,26.0,25.0,25_3_4,500,500,3,5,3.3921250836654053,25,1.0,0.0
600,0.01,5,True,38.0,30.0,25_3_5,600,600,9,3,2.9606754763725034,25,1.0,0.0
700,0.01,5,True,38.0,35.0,25_3_6,700,700,11,8,2.1740899420208226,25,1.0,0.0
800,0.01,5,True,47.0,40.0,25_3_7,800,800,11,7,3.9385672155475335,25,1.0,0.0
900,0.01,5,True,51.0,45.0,25_3_8,900,900,4,8,9.0514723850574,25,1.0,0.0
1000,0.01,5,True,63.0,50.0,25_3_9,1000,1000,15,14,5.561890869517717,25,1.0,0.0
100,0.01,5,True,5.0,5.0,25_4_0,100,100,1,1,0.04089669856241497,25,1.0,0.0
200,0.01,5,True,11.0,10.0,25_4_1,200,200,3,1,0.2286332284485274,25,1.0,0.0
300,0.01,5,True,21.0,15.0,25_4_2,300,300,5,5,1.2540091382315786,25,1.0,0.0
400,0.01,5,True,22.0,20.0,25_4_3,400,400,2,4,3.1385629832320756,25,1.0,0.0
500,0.01,5,True,29.0,25.0,25_4_4,500,500,2,7,4.945282019329578,25,1.0,0.0
600,0.01,5,True,38.0,30.0,25_4_5,600,600,7,5,3.8830543853860418,25,1.0,0.0
700,0.01,5,True,45.0,35.0,25_4_6,700,700,7,6,5.488051615222549,25,1.0,0.0
800,0.01,5,True,47.0,40.0,25_4_7,800,800,8,5,5.375146891542621,25,1.0,0.0
900,0.01,5,True,52.0,45.0,25_4_8,900,900,9,8,5.976665552924691,25,1.0,0.0
1000,0.01,5,True,63.0,50.0,25_4_9,1000,1000,9,12,8.594020250095959,25,1.0,0.0
100,0.01,5,True,7.0,5.0,26_0_0,100,100,2,0,-0.022053963526335717,26,1.0,0.0
200,0.01,5,True,16.0,10.0,26_0_1,200,200,1,0,2.5077324676322212,26,1.0,0.0
300,0.01,5,True,17.0,15.0,26_0_2,300,300,4,1,0.8978439969242248,26,1.0,0.0
400,0.01,5,True,25.0,20.0,26_0_3,400,400,3,4,3.1763306126859527,26,1.0,0.0
500,0.01,5,True,33.0,25.0,26_0_4,500,500,5,5,3.8401812755789466,26,1.0,0.0
600,0.01,5,True,39.0,30.0,26_0_5,600,600,4,9,5.954875376384484,26,1.0,0.0
700,0.01,5,True,38.0,35.0,26_0_6,700,700,4,13,5.658142454135553,26,1.0,0.0
800,0.01,5,True,50.0,40.0,26_0_7,800,800,6,9,7.314034324096518,26,1.0,0.0
900,0.01,5,True,57.0,45.0,26_0_8,900,900,8,6,7.758995376928252,26,1.0,0.0
1000,0.01,5,True,60.0,50.0,26_0_9,1000,1000,12,10,6.260328568553169,26,1.0,0.0
100,0.01,5,True,6.0,5.0,26_1_0,100,100,1,1,0.20449400084668024,26,1.0,0.0
200,0.01,5,True,12.0,10.0,26_1_1,200,200,1,3,1.4664156518966587,26,1.0,0.0
300,0.01,5,True,21.0,15.0,26_1_2,300,300,3,2,2.2503599653186392,26,1.0,0.0
400,0.01,5,True,23.0,20.0,26_1_3,400,400,2,1,3.400060477405359,26,1.0,0.0
500,0.01,5,True,31.0,25.0,26_1_4,500,500,6,11,2.837413740327395,26,1.0,0.0
600,0.01,5,True,34.0,30.0,26_1_5,600,600,3,7,5.4105662096408045,26,1.0,0.0
700,0.01,5,True,47.0,35.0,26_1_6,700,700,7,8,5.969766795301583,26,1.0,0.0
800,0.01,5,True,45.0,40.0,26_1_7,800,800,6,3,6.062771541237958,26,1.0,0.0
900,0.01,5,True,51.0,45.0,26_1_8,900,900,7,11,6.88478485856021,26,1.0,0.0
1000,0.01,5,True,55.0,50.0,26_1_9,1000,1000,9,7,6.658224372871065,26,1.0,0.0
100,0.01,5,True,5.0,5.0,26_2_0,100,100,1,1,0.04089669856241497,26,1.0,0.0
200,0.01,5,True,14.0,10.0,26_2_1,200,200,2,2,1.2689780919456353,26,1.0,0.0
300,0.01,5,True,19.0,15.0,26_2_2,300,300,4,4,1.2839877736960428,26,1.0,0.0
400,0.01,5,True,22.0,20.0,26_2_3,400,400,1,6,4.028493536272454,26,1.0,0.0
500,0.01,5,True,27.0,25.0,26_2_4,500,500,7,4,1.5886003572710292,26,1.0,0.0
600,0.01,5,True,37.0,30.0,26_2_5,600,600,5,3,4.778064386423734,26,1.0,0.0
700,0.01,5,True,42.0,35.0,26_2_6,700,700,10,2,3.34522995860514,26,1.0,0.0
800,0.01,5,True,52.0,40.0,26_2_7,800,800,5,11,8.54860170214039,26,1.0,0.0
900,0.01,5,True,51.0,45.0,26_2_8,900,900,6,8,7.53929505774259,26,1.0,0.0
1000,0.01,5,True,59.0,50.0,26_2_9,1000,1000,14,8,5.144340527270572,26,1.0,0.0
100,0.01,5,True,5.0,5.0,26_3_0,100,100,0,1,0.7384219674807829,26,1.0,0.0
200,0.01,5,True,11.0,10.0,26_3_1,200,200,2,1,0.6377919322128511,26,1.0,0.0
300,0.01,5,True,19.0,15.0,26_3_2,300,300,2,1,2.422317444348168,26,1.0,0.0
400,0.01,5,True,25.0,20.0,26_3_3,400,400,2,6,3.91495637674678,26,1.0,0.0
500,0.01,5,True,29.0,25.0,26_3_4,500,500,2,2,4.95407628290309,26,1.0,0.0
600,0.01,5,True,36.0,30.0,26_3_5,600,600,1,4,7.9402635388988525,26,1.0,0.0
700,0.01,5,True,46.0,35.0,26_3_6,700,700,5,14,7.003266297829006,26,1.0,0.0
800,0.01,5,True,51.0,40.0,26_3_7,800,800,5,7,8.290783251438357,26,1.0,0.0
900,0.01,5,True,55.0,45.0,26_3_8,900,900,10,12,6.143825082475508,26,1.0,0.0
1000,0.01,5,True,58.0,50.0,26_3_9,1000,1000,15,8,4.53383715757982,26,1.0,0.0
100,0.01,5,True,5.0,5.0,26_4_0,100,100,2,0,-0.14528766018279607,26,1.0,0.0
200,0.01,5,True,12.0,10.0,26_4_1,200,200,2,1,0.8407807443789017,26,1.0,0.0
300,0.01,5,True,21.0,15.0,26_4_2,300,300,6,6,0.8788208656002603,26,1.0,0.0
400,0.01,5,True,27.0,20.0,26_4_3,400,400,4,5,3.0332113456847245,26,1.0,0.0
500,0.01,5,True,31.0,25.0,26_4_4,500,500,10,6,1.289356089315021,26,1.0,0.0
600,0.01,5,True,37.0,30.0,26_4_5,600,600,6,3,4.186854143544463,26,1.0,0.0
700,0.01,5,True,40.0,35.0,26_4_6,700,700,7,2,4.313973438368706,26,1.0,0.0
800,0.01,5,True,46.0,40.0,26_4_7,800,800,9,5,4.6324763284995925,26,1.0,0.0
900,0.01,5,True,56.0,45.0,26_4_8,900,900,9,7,6.924645855188412,26,1.0,0.0
1000,0.01,5,True,61.0,50.0,26_4_9,1000,1000,14,15,5.562122207135991,26,1.0,0.0
100,0.01,5,False,0.0,0.0,27_0_0,100,100,0,1,-2.0064341100054097,27,0.0,0.0
200,0.01,5,False,1.0,0.0,27_0_1,200,200,1,3,-0.2999456143717611,27,1.0,0.0
300,0.01,5,False,0.0,0.0,27_0_2,300,300,2,4,-2.0798936462707833,27,0.0,0.0
400,0.01,5,False,5.0,0.0,27_0_3,400,400,5,6,-0.3004874665716884,27,1.0,0.0
500,0.01,5,False,6.0,0.0,27_0_4,500,500,2,2,-0.1253776412311916,27,1.0,0.0
600,0.01,5,False,7.0,0.0,27_0_5,600,600,3,4,-0.15558070373077496,27,1.0,0.0
700,0.01,5,False,9.0,0.0,27_0_6,700,700,3,8,-0.07239108781030311,27,1.0,0.0
800,0.01,5,False,10.0,0.0,27_0_7,800,800,9,11,-0.2788111894752028,27,1.0,0.0
900,0.01,5,False,12.0,0.0,27_0_8,900,900,6,11,-0.17731153637025382,27,1.0,0.0
1000,0.01,5,False,11.0,0.0,27_0_9,1000,1000,10,5,-0.28072899492106346,27,1.0,0.0
100,0.01,5,False,0.0,0.0,27_1_0,100,100,1,1,-2.004257190751136,27,0.0,0.0
200,0.01,5,False,6.0,0.0,27_1_1,200,200,1,1,0.19374883639973692,27,1.0,0.0
300,0.01,5,False,2.0,0.0,27_1_2,300,300,2,6,-0.3003067740448852,27,1.0,0.0
400,0.01,5,False,5.0,0.0,27_1_3,400,400,3,3,-0.20445132977155905,27,1.0,0.0
500,0.01,5,False,3.0,0.0,27_1_4,500,500,4,3,-0.3669622778312083,27,1.0,0.0
600,0.01,5,False,3.0,0.0,27_1_5,600,600,8,8,-0.5584830127187574,27,1.0,0.0
700,0.01,5,False,8.0,0.0,27_1_6,700,700,11,13,-0.3737103197207888,27,1.0,0.0
800,0.01,5,False,8.0,0.0,27_1_7,800,800,6,7,-0.2433133376927879,27,1.0,0.0
900,0.01,5,False,10.0,0.0,27_1_8,900,900,10,9,-0.300788787947755,27,1.0,0.0
1000,0.01,5,False,6.0,0.0,27_1_9,1000,1000,12,12,-0.4740705605915067,27,1.0,0.0
100,0.01,5,False,1.0,0.0,27_2_0,100,100,3,2,-0.5870516431295377,27,1.0,0.0
200,0.01,5,False,3.0,0.0,27_2_1,200,200,4,1,-0.3661635934169123,27,1.0,0.0
300,0.01,5,False,6.0,0.0,27_2_2,300,300,3,3,-0.17683045752035167,27,1.0,0.0
400,0.01,5,False,2.0,0.0,27_2_3,400,400,3,4,-0.39604068981706897,27,1.0,0.0
500,0.01,5,False,11.0,0.0,27_2_4,500,500,7,5,-0.2144078833042623,27,1.0,0.0
600,0.01,5,False,6.0,0.0,27_2_5,600,600,10,10,-0.42293426143715157,27,1.0,0.0
700,0.01,5,False,6.0,0.0,27_2_6,700,700,4,10,-0.22268251212014525,27,1.0,0.0
800,0.01,5,False,8.0,0.0,27_2_7,800,800,13,9,-0.4171465965930312,27,1.0,0.0
900,0.01,5,False,10.0,0.0,27_2_8,900,900,6,9,-0.2048514587236264,27,1.0,0.0
1000,0.01,5,False,5.0,0.0,27_2_9,1000,1000,20,9,-0.6922186049665456,27,1.0,0.0
100,0.01,5,False,1.0,0.0,27_3_0,100,100,1,0,-0.2988639339074734,27,1.0,0.0
200,0.01,5,False,3.0,0.0,27_3_1,200,200,3,2,-0.2999456143717612,27,1.0,0.0
300,0.01,5,False,4.0,0.0,27_3_2,300,300,3,3,-0.24304295542085608,27,1.0,0.0
