N,q,N2_func,mobile,n,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
500,0.009,5,True,27.0,23.0,71_2_48,1000,1000,10,9,4.204011244921357,71,1.0,0.0
500,0.01,5,True,26.0,25.0,71_2_49,1000,1000,7,11,5.183359443449486,71,1.0,0.0
600,0.001,5,True,4.0,3.0,71_2_50,1000,1000,0,0,1.0076273530582955,71,1.0,1.0
600,0.002,5,True,9.0,6.0,71_2_51,1000,1000,1,6,1.8454346193578064,71,1.0,0.0
600,0.003,5,True,9.0,9.0,71_2_52,1000,1000,3,5,0.7430384869431499,71,1.0,0.0
600,0.004,5,True,13.0,12.0,71_2_53,1000,1000,3,1,1.8841496770047843,71,1.0,0.0
600,0.005,5,True,17.0,15.0,71_2_54,1000,1000,3,8,3.183900688051872,71,1.0,0.0
600,0.006,5,True,23.0,18.0,71_2_55,1000,1000,6,10,3.528579228560248,71,1.0,0.0
600,0.007,5,True,25.0,22.0,71_2_56,1000,1000,7,10,3.6837125062963114,71,1.0,0.0
600,0.008,5,True,27.0,24.0,71_2_57,1000,1000,12,7,2.3938976467841657,71,1.0,0.0
600,0.009,5,True,29.0,27.0,71_2_58,1000,1000,11,13,3.258727302104813,71,1.0,0.0
600,0.01,5,True,35.0,30.0,71_2_59,1000,1000,11,5,5.0336959036960955,71,1.0,0.0
700,0.001,5,True,4.0,4.0,71_2_60,1000,1000,1,0,0.1574165602108782,71,1.0,0.0
700,0.002,5,True,7.0,7.0,71_2_61,1000,1000,2,2,0.39343962068135346,71,1.0,0.0
700,0.003,5,True,12.0,11.0,71_2_62,1000,1000,2,0,1.6999100832834126,71,1.0,0.0
700,0.004,5,True,16.0,14.0,71_2_63,1000,1000,8,4,0.4394468747109974,71,1.0,0.0
700,0.005,5,True,23.0,18.0,71_2_64,1000,1000,8,4,1.9290267242385053,71,1.0,0.0
700,0.006,5,True,27.0,21.0,71_2_65,1000,1000,5,6,4.39587882192478,71,1.0,0.0
700,0.007,5,True,30.0,25.0,71_2_66,1000,1000,9,10,3.3223989653071393,71,1.0,0.0
700,0.008,5,True,34.0,28.0,71_2_67,1000,1000,10,11,3.978921663292495,71,1.0,0.0
700,0.009,5,True,44.0,32.0,71_2_68,1000,1000,14,7,5.0626094976632645,71,1.0,0.0
700,0.01,5,True,44.0,35.0,71_2_69,1000,1000,6,6,9.214569478476692,71,1.0,0.0
800,0.001,5,True,4.0,4.0,71_2_70,1000,1000,2,0,-0.12484251216218002,71,1.0,0.0
800,0.002,5,True,8.0,8.0,71_2_71,1000,1000,3,2,0.06907183504302433,71,1.0,0.0
800,0.003,5,True,17.0,12.0,71_2_72,1000,1000,6,0,0.7951224720608081,71,1.0,0.0
800,0.004,5,True,19.0,16.0,71_2_73,1000,1000,4,5,2.0365609995802716,71,1.0,0.0
800,0.005,5,True,24.0,20.0,71_2_74,1000,1000,6,5,2.3319680197394677,71,1.0,0.0
800,0.006,5,True,31.0,24.0,71_2_75,1000,1000,1,7,8.041288576462538,71,1.0,0.0
800,0.007,5,True,32.0,29.0,71_2_76,1000,1000,5,7,4.973324339282166,71,1.0,0.0
800,0.008,5,True,37.0,32.0,71_2_77,1000,1000,7,5,5.221427166674179,71,1.0,0.0
800,0.009,5,True,40.0,36.0,71_2_78,1000,1000,13,13,3.3376062897485532,71,1.0,0.0
800,0.01,5,True,51.0,40.0,71_2_79,1000,1000,9,8,8.027584479615554,71,1.0,0.0
900,0.001,5,True,7.0,5.0,71_2_80,1000,1000,0,1,1.3722401084829758,71,1.0,0.0
900,0.002,5,True,9.0,9.0,71_2_81,1000,1000,4,3,-0.13654284056691943,71,1.0,0.0
900,0.003,5,True,14.0,14.0,71_2_82,1000,1000,3,6,0.9695626612160333,71,1.0,0.0
900,0.004,5,True,20.0,18.0,71_2_83,1000,1000,4,10,1.812193276743405,71,1.0,0.0
900,0.005,5,True,31.0,23.0,71_2_84,1000,1000,4,4,4.548350018640748,71,1.0,0.0
900,0.006,5,True,33.0,27.0,71_2_85,1000,1000,5,3,4.441138137328194,71,1.0,0.0
900,0.007,5,True,38.0,32.0,71_2_86,1000,1000,9,3,3.610792333191318,71,1.0,0.0
900,0.008,5,True,44.0,36.0,71_2_87,1000,1000,8,9,5.5291074932301685,71,1.0,0.0
900,0.009,5,True,49.0,41.0,71_2_88,1000,1000,8,10,6.809344746402955,71,1.0,0.0
900,0.01,5,True,50.0,45.0,71_2_89,1000,1000,12,8,5.049196074104157,71,1.0,0.0
1000,0.001,5,True,6.0,5.0,71_2_90,1000,1000,1,2,0.18455299293228886,71,1.0,0.0
1000,0.002,5,True,13.0,10.0,71_2_91,1000,1000,1,2,1.6663570237199283,71,1.0,0.0
1000,0.003,5,True,21.0,15.0,71_2_92,1000,1000,2,2,2.8308240642639166,71,1.0,0.0
1000,0.004,5,True,25.0,20.0,71_2_93,1000,1000,2,0,3.8351383928782834,71,1.0,0.0
1000,0.005,5,True,29.0,25.0,71_2_94,1000,1000,8,7,1.5477182890567023,71,1.0,0.0
1000,0.006,5,True,34.0,30.0,71_2_95,1000,1000,6,10,3.425496172157417,71,1.0,0.0
1000,0.007,5,True,43.0,35.0,71_2_96,1000,1000,6,4,5.528826682028318,71,1.0,0.0
1000,0.008,5,True,53.0,40.0,71_2_97,1000,1000,11,10,5.180273486334459,71,1.0,0.0
1000,0.009,5,True,56.0,45.0,71_2_98,1000,1000,8,13,7.473860454187288,71,1.0,0.0
1000,0.01,5,True,60.0,50.0,71_2_99,1000,1000,9,11,7.857553040729363,71,1.0,0.0
100,0.001,5,False,1.0,0.0,72_0_0,1000,1000,0,2,0.7395725578051271,72,1.0,0.0
100,0.002,5,False,0.0,0.0,72_0_1,1000,1000,0,2,-2.824381828662019,72,0.0,0.0
100,0.003,5,False,0.0,0.0,72_0_2,1000,1000,7,3,-2.6966705688451955,72,0.0,0.0
100,0.004,5,False,0.0,0.0,72_0_3,1000,1000,1,1,-3.000078094982966,72,0.0,0.0
100,0.005,5,False,0.0,0.0,72_0_4,1000,1000,3,3,-2.698257034470205,72,0.0,0.0
100,0.006,5,False,1.0,0.0,72_0_5,1000,1000,9,8,-0.25960070024736853,72,1.0,0.0
100,0.007,5,False,2.0,0.0,72_0_6,1000,1000,8,9,0.03939490129880032,72,1.0,0.0
100,0.008,5,False,1.0,0.0,72_0_7,1000,1000,7,8,-0.16340564978966163,72,1.0,0.0
100,0.009,5,False,0.0,0.0,72_0_8,1000,1000,7,7,-2.3956405731812143,72,0.0,0.0
100,0.01,5,False,0.0,0.0,72_0_9,1000,1000,10,15,-2.093416913508155,72,0.0,0.0
200,0.001,5,False,0.0,0.0,72_0_10,1000,1000,1,2,-2.824052638171489,72,0.0,0.0
200,0.002,5,False,0.0,0.0,72_0_11,1000,1000,1,4,-2.602203888555132,72,0.0,0.0
200,0.003,5,False,1.0,0.0,72_0_12,1000,1000,2,4,-0.0007258842349675629,72,1.0,0.0
200,0.004,5,False,3.0,0.0,72_0_13,1000,1000,2,1,0.7376201136234339,72,1.0,0.0
200,0.005,5,False,2.0,0.0,72_0_14,1000,1000,4,5,-0.0009470257061103996,72,1.0,0.0
200,0.006,5,False,1.0,0.0,72_0_15,1000,1000,7,4,-0.42488035154914233,72,1.0,0.0
200,0.007,5,False,2.0,0.0,72_0_16,1000,1000,12,6,-0.3671036904415089,72,1.0,0.0
200,0.008,5,False,0.0,0.0,72_0_17,1000,1000,8,11,-2.2194497191488947,72,0.0,0.0
200,0.009,5,False,1.0,0.0,72_0_18,1000,1000,14,16,-0.6875577236013881,72,1.0,0.0
200,0.01,5,False,0.0,0.0,72_0_19,1000,1000,13,11,-2.2176241826992666,72,0.0,0.0
300,0.001,5,False,3.0,0.0,72_0_20,1000,1000,1,0,0.7099968429260932,72,1.0,0.0
300,0.002,5,False,0.0,0.0,72_0_21,1000,1000,1,1,-3.0001995760426667,72,0.0,0.0
300,0.003,5,False,1.0,0.0,72_0_22,1000,1000,4,3,-0.3625762861447914,72,1.0,0.0
300,0.004,5,False,0.0,0.0,72_0_23,1000,1000,4,7,-2.397135435176251,72,0.0,0.0
300,0.005,5,False,1.0,0.0,72_0_24,1000,1000,4,6,-0.36237564034496594,72,1.0,0.0
300,0.006,5,False,1.0,0.0,72_0_25,1000,1000,7,5,-0.5647554616607178,72,1.0,0.0
300,0.007,5,False,3.0,0.0,72_0_26,1000,1000,5,10,-0.09169170327345628,72,1.0,0.0
300,0.008,5,False,2.0,0.0,72_0_27,1000,1000,9,7,-0.403296159391167,72,1.0,0.0
300,0.009,5,False,1.0,0.0,72_0_28,1000,1000,13,8,-0.8012932662300484,72,1.0,0.0
300,0.01,5,False,3.0,0.0,72_0_29,1000,1000,10,17,-0.30069605140923206,72,1.0,0.0
400,0.001,5,False,0.0,0.0,72_0_30,1000,1000,2,1,-2.999936757655116,72,0.0,0.0
400,0.002,5,False,1.0,0.0,72_0_31,1000,1000,0,4,0.24179631678978458,72,1.0,0.0
400,0.003,5,False,1.0,0.0,72_0_32,1000,1000,3,5,-0.35833942886410663,72,1.0,0.0
400,0.004,5,False,2.0,0.0,72_0_33,1000,1000,4,8,-0.23433312999201186,72,1.0,0.0
400,0.005,5,False,6.0,0.0,72_0_34,1000,1000,3,5,0.625500645553559,72,1.0,0.0
400,0.006,5,False,4.0,0.0,72_0_35,1000,1000,8,3,-0.2340229924962947,72,1.0,0.0
400,0.007,5,False,3.0,0.0,72_0_36,1000,1000,7,9,-0.2797385257115808,72,1.0,0.0
400,0.008,5,False,4.0,0.0,72_0_37,1000,1000,7,9,-0.19692168469223784,72,1.0,0.0
400,0.009,5,False,3.0,0.0,72_0_38,1000,1000,7,11,-0.2797801234053598,72,1.0,0.0
400,0.01,5,False,7.0,0.0,72_0_39,1000,1000,5,6,0.37128959667605616,72,1.0,0.0
500,0.001,5,False,0.0,0.0,72_0_40,1000,1000,1,3,-2.6992586664722538,72,0.0,0.0
500,0.002,5,False,4.0,0.0,72_0_41,1000,1000,2,0,0.13250666809692777,72,1.0,0.0
500,0.003,5,False,3.0,0.0,72_0_42,1000,1000,3,5,-0.12552051327503871,72,1.0,0.0
500,0.004,5,False,1.0,0.0,72_0_43,1000,1000,5,3,-0.6000333639989262,72,1.0,0.0
500,0.005,5,False,3.0,0.0,72_0_44,1000,1000,7,4,-0.346255711477238,72,1.0,0.0
500,0.006,5,False,2.0,0.0,72_0_45,1000,1000,5,9,-0.3669621915731852,72,1.0,0.0
500,0.007,5,False,1.0,0.0,72_0_46,1000,1000,2,6,-0.30074056247639325,72,1.0,0.0
500,0.008,5,False,5.0,0.0,72_0_47,1000,1000,8,5,-0.2389425701254584,72,1.0,0.0
500,0.009,5,False,6.0,0.0,72_0_48,1000,1000,11,7,-0.2761118651899501,72,1.0,0.0
500,0.01,5,False,5.0,0.0,72_0_49,1000,1000,8,11,-0.23929276667943888,72,1.0,0.0
600,0.001,5,False,1.0,0.0,72_0_50,1000,1000,1,1,-0.17603694906074158,72,1.0,0.0
600,0.002,5,False,1.0,0.0,72_0_51,1000,1000,2,4,-0.35163985247144935,72,1.0,0.0
600,0.003,5,False,1.0,0.0,72_0_52,1000,1000,5,7,-0.6486122203362453,72,1.0,0.0
600,0.004,5,False,2.0,0.0,72_0_53,1000,1000,4,3,-0.35169369375880044,72,1.0,0.0
600,0.005,5,False,3.0,0.0,72_0_54,1000,1000,5,4,-0.3007586464006063,72,1.0,0.0
600,0.006,5,False,4.0,0.0,72_0_55,1000,1000,3,16,-0.12037941554426015,72,1.0,0.0
600,0.007,5,False,5.0,0.0,72_0_56,1000,1000,7,7,-0.2553506587539415,72,1.0,0.0
600,0.008,5,False,5.0,0.0,72_0_57,1000,1000,12,12,-0.40470550425275376,72,1.0,0.0
600,0.009,5,False,4.0,0.0,72_0_58,1000,1000,13,10,-0.500327003465764,72,1.0,0.0
600,0.01,5,False,9.0,0.0,72_0_59,1000,1000,8,11,-0.1525323269879834,72,1.0,0.0
700,0.001,5,False,0.0,0.0,72_0_60,1000,1000,0,1,-3.0006123292969304,72,0.0,0.0
700,0.002,5,False,1.0,0.0,72_0_61,1000,1000,3,1,-0.5169218477727096,72,1.0,0.0
700,0.003,5,False,0.0,0.0,72_0_62,1000,1000,5,0,-3.3003631061217398,72,0.0,0.0
700,0.004,5,False,0.0,0.0,72_0_63,1000,1000,6,4,-2.601136805241308,72,0.0,0.0
700,0.005,5,False,3.0,0.0,72_0_64,1000,1000,7,4,-0.43749108326923125,72,1.0,0.0
700,0.006,5,False,1.0,0.0,72_0_65,1000,1000,8,4,-0.8638106539180304,72,1.0,0.0
700,0.007,5,False,4.0,0.0,72_0_66,1000,1000,7,3,-0.3545255211783793,72,1.0,0.0
700,0.008,5,False,7.0,0.0,72_0_67,1000,1000,6,8,-0.18519494031620914,72,1.0,0.0
700,0.009,5,False,6.0,0.0,72_0_68,1000,1000,6,10,-0.2173018861580262,72,1.0,0.0
700,0.01,5,False,7.0,0.0,72_0_69,1000,1000,5,10,-0.15092146379973703,72,1.0,0.0
800,0.001,5,False,0.0,0.0,72_0_70,1000,1000,0,2,-2.8245352547593177,72,0.0,0.0
800,0.002,5,False,1.0,0.0,72_0_71,1000,1000,3,0,-0.5503285313375779,72,1.0,0.0
800,0.003,5,False,2.0,0.0,72_0_72,1000,1000,2,5,-0.2499259573931713,72,1.0,0.0
800,0.004,5,False,2.0,0.0,72_0_73,1000,1000,7,1,-0.6009484449765754,72,1.0,0.0
800,0.005,5,False,1.0,0.0,72_0_74,1000,1000,5,5,-0.7224303768175874,72,1.0,0.0
800,0.006,5,False,4.0,0.0,72_0_75,1000,1000,6,9,-0.3460622716356743,72,1.0,0.0
800,0.007,5,False,5.0,0.0,72_0_76,1000,1000,8,8,-0.3629688345121162,72,1.0,0.0
800,0.008,5,False,9.0,0.0,72_0_77,1000,1000,8,7,-0.2253748510770227,72,1.0,0.0
800,0.009,5,False,14.0,0.0,72_0_78,1000,1000,10,10,-0.18384151019180045,72,1.0,0.0
800,0.01,5,False,14.0,0.0,72_0_79,1000,1000,18,12,-0.3075371657982772,72,1.0,0.0
900,0.001,5,False,1.0,0.0,72_0_80,1000,1000,0,0,0.023481311836516677,72,1.0,1.0
900,0.002,5,False,3.0,0.0,72_0_81,1000,1000,2,0,-0.19823063617318423,72,1.0,0.0
900,0.003,5,False,2.0,0.0,72_0_82,1000,1000,0,7,0.16895174844090471,72,1.0,0.0
900,0.004,5,False,4.0,0.0,72_0_83,1000,1000,3,5,-0.21977514512153473,72,1.0,0.0
900,0.005,5,False,3.0,0.0,72_0_84,1000,1000,6,2,-0.4528618978145095,72,1.0,0.0
900,0.006,5,False,7.0,0.0,72_0_85,1000,1000,6,2,-0.24529323175544315,72,1.0,0.0
900,0.007,5,False,6.0,0.0,72_0_86,1000,1000,3,3,-0.1528861923901577,72,1.0,0.0
900,0.008,5,False,9.0,0.0,72_0_87,1000,1000,8,5,-0.2527731032147547,72,1.0,0.0
900,0.009,5,False,7.0,0.0,72_0_88,1000,1000,14,10,-0.4513864821781898,72,1.0,0.0
900,0.01,5,False,11.0,0.0,72_0_89,1000,1000,8,11,-0.2146075684503575,72,1.0,0.0
1000,0.001,5,False,1.0,0.0,72_0_90,1000,1000,1,0,-0.3008129026917511,72,1.0,0.0
1000,0.002,5,False,3.0,0.0,72_0_91,1000,1000,0,2,0.30038001041696866,72,1.0,0.0
1000,0.003,5,False,2.0,0.0,72_0_92,1000,1000,0,3,0.12385359128380011,72,1.0,0.0
1000,0.004,5,False,4.0,0.0,72_0_93,1000,1000,0,6,0.5012378921730055,72,1.0,0.0
1000,0.005,5,False,2.0,0.0,72_0_94,1000,1000,3,8,-0.396746358169463,72,1.0,0.0
1000,0.006,5,False,7.0,0.0,72_0_95,1000,1000,10,4,-0.3846656728978952,72,1.0,0.0
1000,0.007,5,False,6.0,0.0,72_0_96,1000,1000,9,6,-0.39695935724949494,72,1.0,0.0
1000,0.008,5,False,12.0,0.0,72_0_97,1000,1000,12,7,-0.30081290269175065,72,1.0,0.0
1000,0.009,5,False,4.0,0.0,72_0_98,1000,1000,8,7,-0.4751634792410236,72,1.0,0.0
1000,0.01,5,False,8.0,0.0,72_0_99,1000,1000,5,9,-0.2114550374164535,72,1.0,0.0
100,0.001,5,False,0.0,0.0,72_1_0,1000,1000,1,0,-3.3011080906469474,72,0.0,0.0
100,0.002,5,False,0.0,0.0,72_1_1,1000,1000,5,1,-2.9984945217356125,72,0.0,0.0
100,0.003,5,False,0.0,0.0,72_1_2,1000,1000,4,2,-2.822799697652145,72,0.0,0.0
100,0.004,5,False,0.0,0.0,72_1_3,1000,1000,4,4,-2.6009509480357877,72,0.0,0.0
100,0.005,5,False,1.0,0.0,72_1_4,1000,1000,5,2,-0.03798861324217672,72,1.0,0.0
100,0.006,5,False,0.0,0.0,72_1_5,1000,1000,7,11,-2.219549314125533,72,0.0,0.0
100,0.007,5,False,0.0,0.0,72_1_6,1000,1000,7,3,-2.6966705688451955,72,0.0,0.0
100,0.008,5,False,0.0,0.0,72_1_7,1000,1000,8,11,-2.219151790544551,72,0.0,0.0
100,0.009,5,False,0.0,0.0,72_1_8,1000,1000,8,5,-2.5201817862085325,72,0.0,0.0
100,0.01,5,False,1.0,0.0,72_1_9,1000,1000,11,11,-0.3379461404721426,72,1.0,0.0
200,0.001,5,False,1.0,0.0,72_1_10,1000,1000,0,0,0.4771213746141392,72,1.0,1.0
200,0.002,5,False,1.0,0.0,72_1_11,1000,1000,2,1,-7.297006796900609e-05,72,1.0,0.0
200,0.003,5,False,0.0,0.0,72_1_12,1000,1000,5,1,-2.9986926194124774,72,0.0,0.0
200,0.004,5,False,1.0,0.0,72_1_13,1000,1000,5,3,-0.3006682343086972,72,1.0,0.0
200,0.005,5,False,0.0,0.0,72_1_14,1000,1000,5,6,-2.454624575062203,72,0.0,0.0
200,0.006,5,False,1.0,0.0,72_1_15,1000,1000,4,8,-0.2221403411640356,72,1.0,0.0
200,0.007,5,False,3.0,0.0,72_1_16,1000,1000,8,9,-0.08849290052848331,72,1.0,0.0
200,0.008,5,False,1.0,0.0,72_1_17,1000,1000,5,11,-0.30066823430869904,72,1.0,0.0
200,0.009,5,False,1.0,0.0,72_1_18,1000,1000,9,10,-0.5193235743924248,72,1.0,0.0
200,0.01,5,False,2.0,0.0,72_1_19,1000,1000,11,11,-0.3349923869466999,72,1.0,0.0
300,0.001,5,False,1.0,0.0,72_1_20,1000,1000,0,0,0.3357922554079281,72,1.0,1.0
300,0.002,5,False,0.0,0.0,72_1_21,1000,1000,4,1,-2.999195426504214,72,0.0,0.0
300,0.003,5,False,1.0,0.0,72_1_22,1000,1000,0,1,0.3354582078951127,72,1.0,0.0
300,0.004,5,False,2.0,0.0,72_1_23,1000,1000,5,5,-0.20844510574403077,72,1.0,0.0
300,0.005,5,False,0.0,0.0,72_1_24,1000,1000,8,4,-2.599912929956666,72,0.0,0.0
300,0.006,5,False,1.0,0.0,72_1_25,1000,1000,7,7,-0.5640217905970982,72,1.0,0.0
300,0.007,5,False,1.0,0.0,72_1_26,1000,1000,5,10,-0.440186865592488,72,1.0,0.0
300,0.008,5,False,1.0,0.0,72_1_27,1000,1000,5,4,-0.44118863096583455,72,1.0,0.0
300,0.009,5,False,3.0,0.0,72_1_28,1000,1000,18,8,-0.5065388856515606,72,1.0,0.0
300,0.01,5,False,4.0,0.0,72_1_29,1000,1000,11,12,-0.23867325267758685,72,1.0,0.0
400,0.001,5,False,0.0,0.0,72_1_30,1000,1000,1,0,-3.3012772964012624,72,0.0,0.0
400,0.002,5,False,1.0,0.0,72_1_31,1000,1000,2,2,-0.2339592999308648,72,1.0,0.0
400,0.003,5,False,2.0,0.0,72_1_32,1000,1000,5,2,-0.3007198960564455,72,1.0,0.0
400,0.004,5,False,1.0,0.0,72_1_33,1000,1000,3,2,-0.3585255960302635,72,1.0,0.0
400,0.005,5,False,2.0,0.0,72_1_34,1000,1000,2,6,-0.0589878176187894,72,1.0,0.0
400,0.006,5,False,3.0,0.0,72_1_35,1000,1000,4,4,-0.1253552539372102,72,1.0,0.0
400,0.007,5,False,5.0,0.0,72_1_36,1000,1000,8,7,-0.17252611297048193,72,1.0,0.0
400,0.008,5,False,5.0,0.0,72_1_37,1000,1000,4,7,0.10560935482030305,72,1.0,0.0
400,0.009,5,False,5.0,0.0,72_1_38,1000,1000,8,10,-0.17286443786021236,72,1.0,0.0
400,0.01,5,False,5.0,0.0,72_1_39,1000,1000,8,16,-0.17354187935519882,72,1.0,0.0
500,0.001,5,False,0.0,0.0,72_1_40,1000,1000,2,1,-2.9999988426514053,72,0.0,0.0
500,0.002,5,False,2.0,0.0,72_1_41,1000,1000,0,1,0.4771224097566379,72,1.0,0.0
500,0.003,5,False,2.0,0.0,72_1_42,1000,1000,5,4,-0.36732462048607223,72,1.0,0.0
500,0.004,5,False,1.0,0.0,72_1_43,1000,1000,1,6,-0.12566316730762245,72,1.0,0.0
500,0.005,5,False,2.0,0.0,72_1_44,1000,1000,7,4,-0.4757430776480816,72,1.0,0.0
500,0.006,5,False,1.0,0.0,72_1_45,1000,1000,5,6,-0.5987350134230536,72,1.0,0.0
500,0.007,5,False,5.0,0.0,72_1_46,1000,1000,8,9,-0.23917600311601508,72,1.0,0.0
500,0.008,5,False,5.0,0.0,72_1_47,1000,1000,12,6,-0.35468924771899635,72,1.0,0.0
500,0.009,5,False,6.0,0.0,72_1_48,1000,1000,10,12,-0.2502213136371826,72,1.0,0.0
500,0.01,5,False,11.0,0.0,72_1_49,1000,1000,9,11,0.09886311006835481,72,1.0,0.0
600,0.001,5,False,1.0,0.0,72_1_50,1000,1000,2,0,-0.35185689201104875,72,1.0,0.0
600,0.002,5,False,0.0,0.0,72_1_51,1000,1000,4,1,-2.9995092766266382,72,0.0,0.0
600,0.003,5,False,1.0,0.0,72_1_52,1000,1000,4,1,-0.5729997081230521,72,1.0,0.0
600,0.004,5,False,2.0,0.0,72_1_53,1000,1000,4,4,-0.351639341998139,72,1.0,0.0
600,0.005,5,False,4.0,0.0,72_1_54,1000,1000,5,1,-0.22710866593267817,72,1.0,0.0
600,0.006,5,False,2.0,0.0,72_1_55,1000,1000,8,8,-0.570338719843337,72,1.0,0.0
600,0.007,5,False,0.0,0.0,72_1_56,1000,1000,7,5,-2.5215709106933963,72,0.0,0.0
600,0.008,5,False,4.0,0.0,72_1_57,1000,1000,3,5,-0.11872676491241961,72,1.0,0.0
600,0.009,5,False,6.0,0.0,72_1_58,1000,1000,7,9,-0.21140212378468223,72,1.0,0.0
600,0.01,5,False,7.0,0.0,72_1_59,1000,1000,15,10,-0.3712521664173061,72,1.0,0.0
700,0.001,5,False,0.0,0.0,72_1_60,1000,1000,2,1,-3.000101093826592,72,0.0,0.0
700,0.002,5,False,1.0,0.0,72_1_61,1000,1000,2,2,-0.3922385951050348,72,1.0,0.0
700,0.003,5,False,3.0,0.0,72_1_62,1000,1000,0,0,0.5550899840099767,72,1.0,1.0
700,0.004,5,False,1.0,0.0,72_1_63,1000,1000,3,4,-0.516080409950834,72,1.0,0.0
700,0.005,5,False,3.0,0.0,72_1_64,1000,1000,6,6,-0.391827888842658,72,1.0,0.0
700,0.006,5,False,2.0,0.0,72_1_65,1000,1000,4,8,-0.39162485451535395,72,1.0,0.0
700,0.007,5,False,5.0,0.0,72_1_66,1000,1000,5,6,-0.21699263066567573,72,1.0,0.0
700,0.008,5,False,4.0,0.0,72_1_67,1000,1000,12,8,-0.5149430989036633,72,1.0,0.0
700,0.009,5,False,9.0,0.0,72_1_68,1000,1000,8,7,-0.19240915348859788,72,1.0,0.0
700,0.01,5,False,9.0,0.0,72_1_69,1000,1000,6,14,-0.13933517903642068,72,1.0,0.0
800,0.001,5,False,2.0,0.0,72_1_70,1000,1000,1,0,-0.12484227007965208,72,1.0,0.0
800,0.002,5,False,1.0,0.0,72_1_71,1000,1000,1,3,-0.24982915710752307,72,1.0,0.0
800,0.003,5,False,5.0,0.0,72_1_72,1000,1000,2,7,-0.09067272983780585,72,1.0,0.0
800,0.004,5,False,3.0,0.0,72_1_73,1000,1000,1,6,-0.07478560100675131,72,1.0,0.0
800,0.005,5,False,1.0,0.0,72_1_74,1000,1000,5,6,-0.7217133594019987,72,1.0,0.0
800,0.006,5,False,3.0,0.0,72_1_75,1000,1000,4,8,-0.3164380394251696,72,1.0,0.0
800,0.007,5,False,5.0,0.0,72_1_76,1000,1000,8,5,-0.363172333514987,72,1.0,0.0
800,0.008,5,False,8.0,0.0,72_1_77,1000,1000,5,6,-0.160309372840171,72,1.0,0.0
800,0.009,5,False,15.0,0.0,72_1_78,1000,1000,12,10,-0.20484791717617767,72,1.0,0.0
800,0.01,5,False,11.0,0.0,72_1_79,1000,1000,7,9,-0.1636817496632505,72,1.0,0.0
900,0.001,5,False,0.0,0.0,72_1_80,1000,1000,4,4,-2.6017839289957942,72,0.0,0.0
900,0.002,5,False,2.0,0.0,72_1_81,1000,1000,5,0,-0.5200723226615006,72,1.0,0.0
900,0.003,5,False,2.0,0.0,72_1_82,1000,1000,2,7,-0.2775033032732314,72,1.0,0.0
900,0.004,5,False,1.0,0.0,72_1_83,1000,1000,1,4,-0.2774345790053034,72,1.0,0.0
900,0.005,5,False,12.0,0.0,72_1_84,1000,1000,8,5,-0.1986928024905321,72,1.0,0.0
900,0.006,5,False,4.0,0.0,72_1_85,1000,1000,9,6,-0.48652883264046226,72,1.0,0.0
900,0.007,5,False,7.0,0.0,72_1_86,1000,1000,8,11,-0.30720477954891096,72,1.0,0.0
900,0.008,5,False,5.0,0.0,72_1_87,1000,1000,5,6,-0.2774809423279785,72,1.0,0.0
900,0.009,5,False,6.0,0.0,72_1_88,1000,1000,10,13,-0.40065169901101055,72,1.0,0.0
900,0.01,5,False,9.0,0.0,72_1_89,1000,1000,18,8,-0.4517486915165384,72,1.0,0.0
1000,0.001,5,False,0.0,0.0,72_1_90,1000,1000,1,1,-3.0004334270131325,72,0.0,0.0
1000,0.002,5,False,2.0,0.0,72_1_91,1000,1000,2,1,-0.30081290269175226,72,1.0,0.0
1000,0.003,5,False,7.0,0.0,72_1_92,1000,1000,4,2,-0.1963578155807171,72,1.0,0.0
1000,0.004,5,False,3.0,0.0,72_1_93,1000,1000,5,2,-0.4253166888766072,72,1.0,0.0
1000,0.005,5,False,3.0,0.0,72_1_94,1000,1000,4,6,-0.3672525469359466,72,1.0,0.0
1000,0.006,5,False,4.0,0.0,72_1_95,1000,1000,4,9,-0.30081290269174976,72,1.0,0.0
1000,0.007,5,False,7.0,0.0,72_1_96,1000,1000,12,6,-0.4323458817660462,72,1.0,0.0
1000,0.008,5,False,6.0,0.0,72_1_97,1000,1000,11,8,-0.4504443765416224,72,1.0,0.0
1000,0.009,5,False,8.0,0.0,72_1_98,1000,1000,10,8,-0.3514736692647446,72,1.0,0.0
1000,0.01,5,False,13.0,0.0,72_1_99,1000,1000,11,18,-0.26669243531504383,72,1.0,0.0
100,0.001,5,False,0.0,0.0,72_2_0,1000,1000,1,2,-2.8239868359272853,72,0.0,0.0
100,0.002,5,False,0.0,0.0,72_2_1,1000,1000,4,3,-2.697860961043844,72,0.0,0.0
100,0.003,5,False,0.0,0.0,72_2_2,1000,1000,3,4,-2.601347021462148,72,0.0,0.0
100,0.004,5,False,0.0,0.0,72_2_3,1000,1000,2,8,-2.346470228898205,72,0.0,0.0
100,0.005,5,False,0.0,0.0,72_2_4,1000,1000,6,3,-2.6970677288929052,72,0.0,0.0
100,0.006,5,False,0.0,0.0,72_2_5,1000,1000,7,9,-2.2987305601731562,72,0.0,0.0
100,0.007,5,False,0.0,0.0,72_2_6,1000,1000,10,10,-2.256144211005855,72,0.0,0.0
